taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2947978	Elizabetha fanshawei R.S.Cowan	10831401	Paloue fanshawei (R.S.Cowan) Redden	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Paloue	2958895	Paloue fanshawei	10831401	NE
2950692	Chamaecrista serpens (L.) Greene	2950692	Chamaecrista serpens (L.) Greene	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Chamaecrista	2949492	Chamaecrista serpens	2950692	NE
3155651	Guatteria chasmantha R.E.Fr.	3155651	Guatteria chasmantha R.E.Fr.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Guatteria	3155604	Guatteria chasmantha	3155651	DD
3686580	Connarus punctatus Planch.	3686580	Connarus punctatus Planch.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Connaraceae	6669	Connarus	3032531	Connarus punctatus	3686580	NE
3782637	Siparuna gesnerioides (Kunth) A.DC.	3782637	Siparuna gesnerioides (Kunth) A.DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Siparunaceae	4893899	Siparuna	7264484	Siparuna gesnerioides	3782637	LC
3857919	Miconia phanerostila Pilg.	3857919	Miconia phanerostila Pilg.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia phanerostila	3857919	NE
3865952	Miconia stephananthera Ule	3865952	Miconia stephananthera Ule	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia stephananthera	3865952	LC
3869729	Mouriri uncitheca Morley & Wurdack	3869729	Mouriri uncitheca Morley & Wurdack	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Mouriri	3188623	Mouriri uncitheca	3869729	NE
4128117	Chusquea tessellata Munro	4128117	Chusquea tessellata Munro	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Chusquea	2706422	Chusquea tessellata	4128117	NE
5351950	Swartzia conferta Spruce ex Benth.	5351950	Swartzia conferta Spruce ex Benth.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Swartzia	2950920	Swartzia conferta	5351950	LC
5575293	Dicliptera ochrochlamys Leonard	5575293	Dicliptera ochrochlamys Leonard	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Dicliptera	5415359	Dicliptera ochrochlamys	5575293	NE
5600317	Ernestia cordifolia Berg ex Triana	3867901	Pseudoernestia cordifolia (O.Berg ex Triana) Krasser	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Pseudoernestia	9798632	Pseudoernestia cordifolia	3867901	NE
2714772	Cyperus ochraceus Vahl	2714772	Cyperus ochraceus Vahl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus ochraceus	2714772	NE
2921004	Psychotria herzogii S.Moore	2921004	Psychotria herzogii S.Moore	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Psychotria	2919963	Psychotria herzogii	2921004	NE
2921518	Psychotria pichisensis Standl.	2921518	Psychotria pichisensis Standl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Psychotria	2919963	Psychotria pichisensis	2921518	LC
3071838	Mabea taquari Aubl.	3071838	Mabea taquari Aubl.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Mabea	3071743	Mabea taquari	3071838	LC
3191437	Polygala longicaulis Kunth	3191437	Polygala longicaulis Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala longicaulis	3191437	NE
3581942	Blepharodon mucronatum (Schltdl.) Decne.	9763251	Vailia anomala (Brandegee) W.D.Stevens	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Vailia	7585755	Vailia anomala	9763251	NE
3618555	Aspidosperma excelsum Benth.	3618555	Aspidosperma excelsum Benth.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Aspidosperma	7316607	Aspidosperma excelsum	3618555	LC
3860271	Comolia nummularioides (Bonpl.) Naudin	3860271	Comolia nummularioides (Bonpl.) Naudin	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Comolia	3860011	Comolia nummularioides	3860271	NE
4116945	Pariana radiciflora Sagot ex Döll	4116945	Pariana radiciflora Sagot ex Döll	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Pariana	4116760	Pariana radiciflora	4116945	NE
4146132	Andropogon lateralis Nees	4146132	Andropogon lateralis Nees	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Andropogon	2706077	Andropogon lateralis	4146132	NE
4927163	Ipomoea squamosa Choisy	4927163	Ipomoea squamosa Choisy	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Ipomoea	2928509	Ipomoea squamosa	4927163	NE
5333928	Micropholis splendens Gilly ex Aubrév.	5333928	Micropholis splendens Gilly ex Aubrév.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Micropholis	2887381	Micropholis splendens	5333928	NT
5398839	Mikania hookeriana DC.	5398839	Mikania hookeriana DC.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Mikania	7722389	Mikania hookeriana	5398839	NE
7299914	Cestrum reflexum Sendtn.	7299914	Cestrum reflexum Sendtn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Cestrum	2928784	Cestrum reflexum	7299914	NE
8170495	Brownea macrophylla Linden ex Mast.	8170495	Brownea macrophylla Linden ex Mast.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Brownea	2970433	Brownea macrophylla	8170495	LC
2607606	Cladonia subradiata (Vain.) Sandst.	2607606	Cladonia subradiata (Vain.) Sandst.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Cladoniaceae	8328	Cladonia	2607519	Cladonia subradiata	2607606	NE
2901121	Amaioua guianensis Aubl.	2901121	Amaioua guianensis Aubl.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Amaioua	2901120	Amaioua guianensis	2901121	LC
2905493	Ixora coccinea L.	2905493	Ixora coccinea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Ixora	2905224	Ixora coccinea	2905493	NE
2928590	Ipomoea carnea Jacq.	2928590	Ipomoea carnea Jacq.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Ipomoea	2928509	Ipomoea carnea	2928590	NE
2945047	Macroptilium atropurpureum (DC.) Urb.	2945047	Macroptilium atropurpureum (DC.) Urb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Macroptilium	2945015	Macroptilium atropurpureum	2945047	NE
3083260	Eschweilera collina Eyma	3083260	Eschweilera collina Eyma	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Lecythidaceae	3990	Eschweilera	3083183	Eschweilera collina	3083260	LC
3694038	Erythroxylum cataractarum Spruce ex Peyr.	3694038	Erythroxylum cataractarum Spruce ex Peyr.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Erythroxylaceae	6686	Erythroxylum	2873937	Erythroxylum cataractarum	3694038	NE
3791460	Maytenus oblongata Reissek	9738336	Monteverdia oblongata (Reissek) Biral	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Monteverdia	7265474	Monteverdia oblongata	9738336	LC
5564457	Compsoneura sprucei (A.DC.) Warb.	5564457	Compsoneura sprucei (A.DC.) Warb.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Myristicaceae	2439	Compsoneura	3231414	Compsoneura sprucei	5564457	LC
7314028	Ternstroemia dentata (Aubl.) Sw.	7314028	Ternstroemia dentata (Aubl.) Sw.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Pentaphylacaceae	4259202	Ternstroemia	3189600	Ternstroemia dentata	7314028	NE
7323375	Pfaffia tuberosa (Spreng.) Hicken	7323375	Pfaffia tuberosa (Spreng.) Hicken	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Pfaffia	3084895	Pfaffia tuberosa	7323375	NE
3086423	Peperomia obtusifolia (L.) A.Dietr.	3086423	Peperomia obtusifolia (L.) A.Dietr.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Peperomia	3086367	Peperomia obtusifolia	3086423	NE
3580117	Ditassa macarenae Morillo	3580117	Ditassa macarenae Morillo	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Ditassa	7312403	Ditassa macarenae	3580117	NE
3744315	Schizaea stricta Lellinger	3744315	Schizaea stricta Lellinger	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Schizaeales	7229401	Schizaeaceae	2366	Schizaea	2650554	Schizaea stricta	3744315	NE
3782358	Siparuna thecaphora (Poepp. & Endl.) A.DC.	3782358	Siparuna thecaphora (Poepp. & Endl.) A.DC.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Siparunaceae	4893899	Siparuna	7264484	Siparuna thecaphora	3782358	LC
4177066	Ocotea pauciflora (Nees) Mez	4177066	Ocotea pauciflora (Nees) Mez	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Ocotea	3034076	Ocotea pauciflora	4177066	LC
5939812	Laestadia muscicola Wedd.	5939812	Laestadia muscicola Wedd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Laestadia	7521148	Laestadia muscicola	5939812	NE
8155318	Turnera acuta Willd. ex Schult.	8155318	Turnera acuta Willd. ex Schult.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Turneraceae	2377	Turnera	2874846	Turnera acuta	8155318	NE
2696378	Brewcaria reflexa (L.B.Sm.) B.Holst	2696378	Brewcaria reflexa (L.B.Sm.) B.Holst	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Brewcaria	7737159	Brewcaria reflexa	2696378	NE
2705584	Paspalum plicatulum Michx.	2705584	Paspalum plicatulum Michx.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Paspalum	2705540	Paspalum plicatulum	2705584	LC
2734311	Geonoma undata Klotzsch	2734311	Geonoma undata Klotzsch	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Geonoma	2734029	Geonoma undata	2734311	NE
2791644	Trichosalpinx orbicularis (Lindl.) Luer	2791644	Trichosalpinx orbicularis (Lindl.) Luer	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Trichosalpinx	2791585	Trichosalpinx orbicularis	2791644	NE
2910453	Dendrosipanea revoluta Steyerm.	2910453	Dendrosipanea revoluta Steyerm.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Dendrosipanea	2910452	Dendrosipanea revoluta	2910453	NE
2980360	Senegalia polyphylla (DC.) Britton & Rose	2980360	Senegalia polyphylla (DC.) Britton & Rose	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Senegalia	7989631	Senegalia polyphylla	2980360	LC
3059072	Croton spruceanus Benth.	3059072	Croton spruceanus Benth.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Croton	3057454	Croton spruceanus	3059072	NE
3189939	Cardiospermum halicacabum L.	3189939	Cardiospermum halicacabum L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Cardiospermum	3189931	Cardiospermum halicacabum	3189939	LC
4049939	Bredemeyera lucida (Benth.) A.W.Benn.	4049939	Bredemeyera lucida (Benth.) A.W.Benn.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Bredemeyera	7293318	Bredemeyera lucida	4049939	NE
5275325	Thelypteris poiteana (Bory) Proctor	7692373	Goniopteris poiteana (Bory) C.Presl	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Goniopteris	7321096	Goniopteris poiteana	7692373	NE
5603088	Gouania colombiana Suess.	5603088	Gouania colombiana Suess.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rhamnaceae	2407	Gouania	3039434	Gouania colombiana	5603088	NE
7289888	Campyloneurum nitidissimum (Mett.) Ching	7289888	Campyloneurum nitidissimum (Mett.) Ching	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Campyloneurum	7500358	Campyloneurum nitidissimum	7289888	NE
7307838	Aegiphila mollis Kunth	7307838	Aegiphila mollis Kunth	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Aegiphila	9156446	Aegiphila mollis	7307838	LC
2697431	Pepinia pruinosa (Kunth) G.S.Varad. & Gilmartin	5288509	Pitcairnia pruinosa Kunth	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Pitcairnia	2696685	Pitcairnia pruinosa	5288509	NE
2705837	Urochloa arrecta (Hack.) Morrone & Zuloaga	2705838	Brachiaria arrecta (Hack.) Stent	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Brachiaria	2704067	Brachiaria arrecta	2705838	NE
2705862	Urochloa brizantha (A.Rich.) R.D.Webster	2705865	Brachiaria brizantha (A.Rich.) Stapf	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Brachiaria	2704067	Brachiaria brizantha	2705865	NE
2738831	Desmoncus polyacanthos Mart.	2738831	Desmoncus polyacanthos Mart.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Desmoncus	2738753	Desmoncus polyacanthos	2738831	NE
2756867	Costus spiralis (Jacq.) Roscoe	2756867	Costus spiralis (Jacq.) Roscoe	32	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Costaceae	4492	Costus	2756771	Costus spiralis	2756867	NE
2884504	Pouteria macrocarpa (Mart.) D.Dietr.	2884504	Pouteria macrocarpa (Mart.) D.Dietr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Pouteria	2884049	Pouteria macrocarpa	2884504	VU
2969510	Mimosa hirsutissima Mart.	2969510	Mimosa hirsutissima Mart.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Mimosa	2969235	Mimosa hirsutissima	2969510	NE
3042845	Brassica oleracea L.	3042845	Brassica oleracea L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica oleracea	3042845	DD
3056634	Acalypha villosa Jacq.	3056634	Acalypha villosa Jacq.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Acalypha	3055964	Acalypha villosa	3056634	LC
3096721	Oritrophium peruvianum (Lam.) Cuatrec.	3096721	Oritrophium peruvianum (Lam.) Cuatrec.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Oritrophium	3096709	Oritrophium peruvianum	3096721	NE
3624043	Gurania bignoniacea (Poepp. & Endl.) C.Jeffrey	3624043	Gurania bignoniacea (Poepp. & Endl.) C.Jeffrey	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Gurania	7317515	Gurania bignoniacea	3624043	NE
3660664	Antrocaryon amazonicum (Ducke) B.L.Burtt & A.W.Hill	3660664	Antrocaryon amazonicum (Ducke) B.L.Burtt & A.W.Hill	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Antrocaryon	7321655	Antrocaryon amazonicum	3660664	NE
5347411	Zygia latifolia (L.) Fawc. & Rendle	5347411	Zygia latifolia (L.) Fawc. & Rendle	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Zygia	2939650	Zygia latifolia	5347411	NE
7306083	Piper artanthe C.DC.	7306083	Piper artanthe C.DC.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper artanthe	7306083	NE
2650708	Asplenium auriculatum Sw.	2650708	Asplenium auriculatum Sw.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium auriculatum	2650708	NE
2730028	Calyptrocarya bicolor (H.Pfeiff.) T.Koyama	2730028	Calyptrocarya bicolor (H.Pfeiff.) T.Koyama	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Calyptrocarya	2730025	Calyptrocarya bicolor	2730028	NE
2868179	Monstera dubia (Kunth) Engl. & K.Krause	2868179	Monstera dubia (Kunth) Engl. & K.Krause	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Monstera	2868125	Monstera dubia	2868179	NE
3035093	Dendropanax arboreus (L.) Decne. & Planch.	3035093	Dendropanax arboreus (L.) Decne. & Planch.	44	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Dendropanax	3034954	Dendropanax arboreus	3035093	NE
3586557	Passiflora variolata Poepp. & Endl.	3586557	Passiflora variolata Poepp. & Endl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Passifloraceae	2378	Passiflora	2874172	Passiflora variolata	3586557	NE
5283281	Fissidens prionodes Montagne, 1835	5283281	Fissidens prionodes Montagne, 1835	1	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Fissidentales	1336	Fissidentaceae	4643	Fissidens	2673216	Fissidens prionodes	5283281	NE
5312455	Trigonidium obtusum Lindl.	9484855	Maxillaria obtusa (Lindl.) Molinari	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Maxillaria	2825779	Maxillaria obtusa	9484855	NE
5357663	Inga setosa G.Don	5357663	Inga setosa G.Don	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Inga	2965936	Inga setosa	5357663	LC
5387142	Dahlia ×pinnata Cav.	5387142	Dahlia ×pinnata Cav.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Dahlia	3093023	Dahlia pinnata	5387142	NE
7303342	Begonia glabra Aubl.	7303342	Begonia glabra Aubl.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia glabra	7303342	NE
2925494	Verbena litoralis Kunth	2925494	Verbena litoralis Kunth	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Verbenaceae	6689	Verbena	2925470	Verbena litoralis	2925494	NE
2969310	Mimosa albida Humb. & Bonpl. ex Willd.	2969310	Mimosa albida Humb. & Bonpl. ex Willd.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Mimosa	2969235	Mimosa albida	2969310	LC
3189576	Vismia cayennensis (Jacq.) Pers.	3189576	Vismia cayennensis (Jacq.) Pers.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Vismia	3189574	Vismia cayennensis	3189576	LC
3590639	Ternstroemia pungens Gleason	3590639	Ternstroemia pungens Gleason	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Pentaphylacaceae	4259202	Ternstroemia	3189600	Ternstroemia pungens	3590639	NE
3711397	Hypericum juniperinum (L.fil.) Kunth	3711397	Hypericum juniperinum (L.fil.) Kunth	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum juniperinum	3711397	NE
3712905	Hypericum prostratum Cuatrec.	3712905	Hypericum prostratum Cuatrec.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum prostratum	3712905	NE
3787564	Paullinia sphaerocarpa Rich. ex Juss.	3787564	Paullinia sphaerocarpa Rich. ex Juss.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Paullinia	3189948	Paullinia sphaerocarpa	3787564	NE
4186400	Piper alatabaccum Trel. & Yunck.	4186400	Piper alatabaccum Trel. & Yunck.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper alatabaccum	4186400	NE
5357820	Inga pauciflora Walp. & Duchass.	5357820	Inga pauciflora Walp. & Duchass.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Inga	2965936	Inga pauciflora	5357820	LC
7293329	Polygala adenophora DC.	7293329	Polygala adenophora DC.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala adenophora	7293329	NE
7413879	Acrocomia aculeata (Jacq.) Lodd. ex R.Keith	7413879	Acrocomia aculeata (Jacq.) Lodd. ex R.Keith	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Acrocomia	2739147	Acrocomia aculeata	7413879	NE
7741196	Bacopa reptans (Benth.) Wettst. ex Edwall	7741196	Bacopa reptans (Benth.) Wettst. ex Edwall	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Bacopa	3171166	Bacopa reptans	7741196	NE
8547493	Radiovittaria stipitata (Kunze) E.H.Crane	8547493	Radiovittaria stipitata (Kunze) E.H.Crane	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Pteridaceae	2367	Radiovittaria	7293064	Radiovittaria stipitata	8547493	NE
2650637	Asplenium monanthes L.	2650637	Asplenium monanthes L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium monanthes	2650637	NE
2689724	Syngonanthus longipes Gleason	2689724	Syngonanthus longipes Gleason	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Eriocaulaceae	3741	Syngonanthus	2689618	Syngonanthus longipes	2689724	NE
2696306	Puya trianae Baker	2696306	Puya trianae Baker	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Puya	2696046	Puya trianae	2696306	LC
